finalidade,config,estrato,grupo,n,mdape,mape,p90_ape,median_ratio,cod,prd,mean_abs_log,rmse,score,prb
COBERTURA,baseline,tile,-3340|-4932,1,0.11754016144873891,0.11754016144873891,0.11754016144873891,0.8824598385512611,0.0,1.0,0.12504199993402207,109774.66498734546,0.1875629999010331,
COBERTURA,baseline,tile,-3340|-4933,4,0.23266003533075186,0.2939267728948224,0.5772352146390448,1.142148986104328,25.734538704740757,1.0362241222481778,0.24660153408043312,131436.85604261127,0.39518538987637103,-0.10485022303356989
COBERTURA,baseline,tile,-3340|-4934,3,0.1380491937856384,0.1045278259539147,0.16026896969632126,0.8619508062143616,6.037217829848083,1.0305869481954073,0.11320855567320104,92006.14258325174,0.21764438617679613,
COBERTURA,baseline,tile,-3341|-4927,2,0.10401874871063327,0.10401874871063327,0.11558458517427109,0.9855427044204528,10.554463874987677,0.9567241001977134,0.10593919007189895,82396.13803826894,0.16172687287520626,
COBERTURA,baseline,tile,-3341|-4928,2,0.33049854156661373,0.33049854156661373,0.5403131496712873,1.262268260130842,26.182908340922356,0.8605889213747562,0.26807110436572396,566059.6773949905,0.5250526956122593,
COBERTURA,baseline,tile,-3341|-4929,2,0.21886965915018813,0.21886965915018813,0.29480036063644743,0.7811303408498118,12.150773295346003,1.036524256647176,0.25445035522580556,292909.9859932147,0.42627044269010445,
COBERTURA,baseline,tile,-3341|-4930,3,0.13553777027694824,0.1512660625471637,0.2585797405133162,1.0289201842921347,13.764527441347305,1.0185282381799865,0.14276273099828884,154628.1745144186,0.20060833416211843,
COBERTURA,baseline,tile,-3341|-4931,2,0.18372717884716516,0.18372717884716516,0.3253861424837489,0.8229262954542703,22.326079487561447,0.9985616795206317,0.2270853520970924,196480.33094145695,0.38106454787563054,
COBERTURA,baseline,tile,-3341|-4932,1,0.7288914927061387,0.7288914927061387,0.7288914927061387,1.7288914927061387,0.0,1.0,0.5474804474768541,1239115.5376004358,0.8212206712152812,
COBERTURA,baseline,tile,-3341|-4933,2,1.006291521174644,1.006291521174644,1.6697076239785393,1.8292701285048691,55.010547949915065,1.1432119237655491,0.6185325512430159,256055.23478873947,1.12493833519735,
COBERTURA,baseline,tile,-3342|-4928,1,0.5659954894993637,0.5659954894993637,0.5659954894993637,1.5659954894993637,0.0,1.0,0.4485217172958578,181118.5566397964,0.6727825759437868,
COBERTURA,baseline,tile,-3342|-4930,2,0.13280797338955208,0.13280797338955208,0.18742780708103363,1.1328079733895522,6.027040214950312,1.0128348851248115,0.1228799150875857,61004.27998518722,0.20667386494582232,
COBERTURA,baseline,tile,-3342|-4931,1,0.10070339682060525,0.10070339682060525,0.10070339682060525,0.8992966031793947,0.0,1.0,0.10614237325172673,40281.35872824211,0.15921355987759012,
COBERTURA,baseline,tile,-3343|-4926,1,0.19474747475302512,0.19474747475302512,0.19474747475302512,1.1947474747530251,0.0,1.0,0.1779348448543322,51608.08080955164,0.2669022672814983,
COBERTURA,baseline,tile,-3343|-4928,1,0.24144890851258283,0.24144890851258283,0.24144890851258283,1.2414489085125828,0.0,1.0,0.21627917208873362,67605.6943835232,0.32441875813310045,
COBERTURA,baseline,tile,-3343|-4931,1,0.3923453621790336,0.3923453621790336,0.3923453621790336,1.3923453621790336,0.0,1.0,0.3309896361529424,153014.69124982308,0.4964844542294136,
COBERTURA,baseline,tile,-3343|-4932,1,0.2322550772494968,0.2322550772494968,0.2322550772494968,0.7677449227505032,0.0,1.0,0.2642977328377409,192771.7141170823,0.3964465992566113,
COBERTURA,baseline,tile,-3343|-4933,1,0.4028509662462457,0.4028509662462457,0.4028509662462457,0.5971490337537543,0.0,1.0,0.5155885589653776,604880.7258187379,0.7733828384480663,
COBERTURA,baseline,tile,-3343|-4934,1,0.19285939408734865,0.19285939408734865,0.19285939408734865,0.8071406059126514,0.0,1.0,0.2142573930356216,148501.73344725848,0.3213860895534324,
COBERTURA,baseline,tile,-3344|-4928,1,0.3592889203234171,0.3592889203234171,0.3592889203234171,1.359288920323417,0.0,1.0,0.3069617103094525,122158.23290996178,0.4604425654641788,
COBERTURA,baseline,tile,-3344|-4932,1,0.941079337209046,0.941079337209046,0.941079337209046,1.941079337209046,0.0,1.0,0.6632441777508401,329016.39355767786,0.9948662666262602,
COBERTURA,baseline,tile,-3346|-4935,1,0.08537192856693099,0.08537192856693099,0.08537192856693099,1.085371928566931,0.0,1.0,0.08192271955883355,37563.648569449666,0.12288407933825032,
COBERTURA,baseline,tile,-3348|-4936,4,0.12021348049171154,0.1434278944172877,0.29339962766444694,0.8878214736205375,15.749172401233217,1.0149358222564187,0.16742450474019782,172244.23292967878,0.2737024260496071,-0.021029048790131545
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,1,8,0.27125913167767374,0.692751303878189,1.9315202563619214,1.2165881390867213,56.940821912021065,1.0661198517948203,0.426228266803299,216553.44270282387,0.6986183637722728,2.4647686248285914
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,2,7,0.23962241747243174,0.3284783301036104,0.6771870462768352,1.2396224174724317,22.384569230195865,1.0049568286535386,0.273975553861833,124865.87252128177,0.43981268455390327,1.4549320084176296
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,3,8,0.39214101338081897,0.47182049074541166,0.9640793704776076,1.392141013380819,16.464063860914973,1.0062912235336376,0.3637259407524141,200943.79005985108,0.5734432883526497,1.3904571635630905
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,4,7,0.11228365564464104,0.6011737423924819,1.637820698403122,1.007341053481066,59.575157628368736,1.016693046930541,0.3095746254741993,533806.3625026832,0.47044726380194146,2.4758904440106653
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,5,8,0.1394997603330081,0.12042081147492262,0.20587160533723547,0.9716830756769026,12.393013163374693,0.9996233740760325,0.12217072239260382,71376.53162996484,0.16770439449327856,0.6061329210040763
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,6,7,0.1126187373918488,0.2816703514477502,0.6298519603158997,0.9500611390695748,28.896690662092716,1.0351139955360151,0.22362199139026537,276966.6717697,0.33873396845041404,2.1917897580308514
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,7,7,0.24875729117541034,0.30622112810246327,0.5585132067773256,0.8324440543975472,33.6479760857841,1.0082473647995225,0.2907090594705072,309415.49841088185,0.4706304009052262,1.734373058058283
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,8,8,0.08289685766464405,0.11340180354307694,0.26835770997632596,0.9928392303001028,11.421970454249605,0.9925296077132103,0.11647594531718396,160415.64527352463,0.1523733546939979,0.5990366799591519
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,9,7,0.3181961057194159,0.33055864716634975,0.555192521638944,0.8495467417338857,34.41303229054226,1.0127420836509349,0.3656366624854259,518806.69246438827,0.539526194774891,1.6053613293059523
COBERTURA,f0_w0.25_k16-16_e12.8,decil_valor,10,8,0.4191105869925229,0.4529785364487706,0.7228487663694686,0.6283278727564207,47.05326150199433,1.1040396422441612,0.5788872451965095,1540972.6311807332,0.9783549056611571,0.2949935849858618
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,auxiliadora,4,0.3546550127024611,0.4587652407368512,0.7139801933773418,1.3322567018485016,24.174432621298724,1.1346025978206808,0.39281599653706323,419019.05722822266,0.6598304421898902,-0.08590415507012007
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,bela vista,2,0.10037608301734247,0.10037608301734247,0.10399068004410006,0.8996239169826575,0.5022372347103897,1.0017289509423655,0.10579108528016654,176261.46046029142,0.16079964388510445,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,boa vista,2,0.12018529487621943,0.12018529487621943,0.1499974627676838,0.9627347901356695,12.483738627465907,1.089839125833494,0.12549202265446477,547351.6738878435,0.2187050687905692,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,bom fim,1,0.8429217825449256,0.8429217825449256,0.8429217825449256,1.8429217825449256,0.0,1.0,0.6113522374967436,244447.31693802844,0.9170283562451154,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,bom jesus,2,0.30473870904965744,0.30473870904965744,0.49690923559417505,1.240213158180647,24.571478462355564,0.8922030608733456,0.25084710106808084,520631.08640229376,0.47694819332038496,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,centro historic,4,0.12764997406701156,0.1155033855786318,0.1601940496685316,0.8723500259329884,4.560409501305116,1.020359163927922,0.1241933954639981,84710.26065804971,0.21395402748846595,-0.0842545892350105
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,chacara pedras,2,0.08400287268471868,0.08400287268471868,0.1371631811498352,0.9335496144186044,8.998222631909494,1.0114194776396845,0.09022626906166806,158097.66576303952,0.15277979372824452,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,cidade baixa,3,0.1851337290862054,0.83867471760071,1.7600219535657915,0.8228535859697635,94.74661424792191,1.23329459899773,0.5160995274938379,249225.16916368055,0.9552991237305791,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,cristal,1,0.036684450283129166,0.036684450283129166,0.036684450283129166,1.0366844502831292,0.0,1.0,0.036027591989845335,16141.158124576788,0.054041387984768,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,cristo redentor,4,0.202002929216748,0.23771114965190396,0.34952099187964764,1.0451048238935812,22.74519686611925,1.030915246738519,0.22273822424476797,109135.99449826729,0.3168833099493661,-0.25561171802753935
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,floresta,2,0.6984344367549811,0.6984344367549811,1.154640410782923,1.698434436754981,33.57547722739642,0.9657810185674945,0.4699032200776635,495051.0637416356,0.8361044464062981,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,higienopolis,4,0.2855197274035791,0.23780772034013387,0.3695186410948315,0.9027585876066269,26.342338207006627,1.021486870640415,0.2525685383287697,391457.41496660234,0.3802040780085818,0.1127843369270995
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,independencia,2,0.16856680678685243,0.16856680678685243,0.23712134796241507,1.1685668067868524,7.333185913869947,1.022409954256615,0.1530820101314913,105875.13469437002,0.26038526853585026,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,jar sao pedro,1,0.1094060579740962,0.1094060579740962,0.1094060579740962,0.8905939420259038,0.0,1.0,0.11586668824443382,29539.63565300597,0.17380003236665073,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,jardim botanico,1,0.10506575632410287,0.10506575632410287,0.10506575632410287,1.1050657563241029,0.0,1.0,0.09990484118479966,61988.79623122071,0.1498572617771995,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,jardim do salso,1,0.5666972220981081,0.5666972220981081,0.5666972220981081,1.5666972220981081,0.0,1.0,0.4489697233245906,181343.11107139458,0.6734545849868859,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,jardim itu,2,0.17612057743214027,0.17612057743214027,0.22692204946437344,1.0635018400402916,16.56043937126313,1.0753421223979638,0.1671436932010097,77823.20065509243,0.2756477667152165,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,medianeira,1,0.9075592394424008,0.9075592394424008,0.9075592394424008,1.9075592394424008,0.0,1.0,0.6458245397584136,317297.2310568944,0.9687368096376203,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,menino deus,2,0.2901643176493148,0.2901643176493148,0.3591288403021852,0.7098356823506853,12.144451942822906,1.0407010392195433,0.3501510769466391,414743.40884039644,0.5718203724432516,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,moinhos vento,6,0.6120437994131919,0.6408131141633924,1.258168996255232,0.6854798208726955,88.40455952601506,1.8553515424551592,0.6991094761688282,1517781.848195757,1.4179760781679291,-1.2353304279775523
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,mont serrat,1,0.461851203019643,0.461851203019643,0.461851203019643,0.538148796980357,0.0,1.0,0.6196201827470461,1658045.8188405184,0.9294302741205691,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,partenon,2,0.19661608993416146,0.19661608993416146,0.35385770364773766,1.1966160899341616,16.425653874734763,0.9696060803979857,0.16582221906920902,108424.61618206541,0.3120678742106214,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,passo da areia,3,0.05866846281391647,0.18251267586906547,0.35822345686778434,1.0586684628139165,11.881429651930317,1.0423489905106817,0.15703959458013425,66754.31227669738,0.23598754985965786,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,petropolis,7,0.3005530345199754,0.6552236761292419,1.6177836105311587,1.007341053481066,64.94076181475424,1.2080031842992796,0.3852057331796259,566421.3691278592,0.6456991250250228,1.0149262241476356
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,rio branco,2,0.6771131790707976,0.6771131790707976,1.0121903767952982,1.6771131790707976,24.97425351983026,1.1639822967651716,0.4848733262238666,345057.3364980452,0.8817695149251238,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,santa cecilia,1,0.00764395832813114,0.00764395832813114,0.00764395832813114,0.9923560416718689,0.0,1.0,0.007673323115444659,5962.287495942321,0.011509984673166988,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,santana,2,0.41752225504998014,0.41752225504998014,0.7416623845256197,1.4051751618445494,29.713182127550976,0.8446382914259297,0.3063707264657633,988955.5341455832,0.6351580648440543,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,santo antonio,1,0.24875729117541034,0.24875729117541034,0.24875729117541034,0.7512427088245897,0.0,1.0,0.2860264985713785,206468.55167559057,0.4290397478570678,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,sarandi,2,0.4851224658383918,0.4851224658383918,0.8343169788942023,1.436493141319763,33.771304010034505,1.067842568747653,0.3515089061106051,116794.98983163384,0.6498597396263612,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,tres figueiras,1,0.13333742771482748,0.13333742771482748,0.13333742771482748,0.8666625722851725,0.0,1.0,0.14310556793817222,42401.302013315144,0.21465835190725835,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,tristeza,4,0.10376760197791424,0.12683258707441578,0.25703076271912667,0.8962323980220858,12.373528793156199,1.0147950374792734,0.14465056061150391,152595.7420016362,0.23770547530963593,-0.08184542194458544
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,vila sao jose,1,0.2809545840508272,0.2809545840508272,0.2809545840508272,1.2809545840508272,0.0,1.0,0.24760556877387174,78667.2835342316,0.3714083531608076,
COBERTURA,f0_w0.25_k16-16_e12.8,bairro,vl joao pessoa,1,0.4074068821447183,0.4074068821447183,0.4074068821447183,1.4074068821447183,0.0,1.0,0.3417489205090237,138518.33992920426,0.5126233807635356,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3336|-4924,1,0.9216156071581549,0.9216156071581549,0.9216156071581549,1.921615607158155,0.0,1.0,0.6531662942705049,164682.81084754143,0.9797494414057573,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3337|-4925,1,0.04862932451862867,0.04862932451862867,0.04862932451862867,0.9513706754813713,0.0,1.0,0.04985151795070528,12716.568361621408,0.07477727692605793,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3337|-4927,1,0.39601618872815747,0.39601618872815747,0.39601618872815747,1.3960161887281575,0.0,1.0,0.3336226007830832,166326.79926582612,0.5004339011746248,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3337|-4928,2,0.24443478239663996,0.24443478239663996,0.395376720784329,1.24443478239664,15.16169635030934,1.0722541885185113,0.20705341620621046,80739.2083345279,0.3891799508247221,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3338|-4925,2,0.17612057743214027,0.17612057743214027,0.22692204946437344,1.0635018400402916,16.56043937126313,1.0753421223979638,0.1671436932010097,77823.20065509243,0.2756477667152165,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3338|-4926,1,0.15082255144596235,0.15082255144596235,0.15082255144596235,0.8491774485540377,0.0,1.0,0.1634871056125355,73903.05020852154,0.24523065841880323,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3338|-4927,2,0.202002929216748,0.202002929216748,0.23322634522984925,1.0390292700163766,19.441505166987657,1.0458131530425465,0.19692159529172654,85195.05911837154,0.28706615959053294,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3338|-4928,2,0.08403726039400633,0.08403726039400633,0.10433229845807822,0.9746312024199102,8.622467676527322,0.9940886227467329,0.08643931978620784,24529.21902695065,0.12380801501534248,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3338|-4930,4,0.2873371256700617,0.24384262938107146,0.3849624677962707,1.1900957132766887,20.086742054852323,0.9931215805451422,0.22078368231919437,264039.4851660825,0.36146849747502346,0.05044991367365398
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3338|-4931,2,0.6984344367549811,0.6984344367549811,1.154640410782923,1.698434436754981,33.57547722739642,0.9657810185674945,0.4699032200776635,495051.0637416356,0.8361044464062981,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3339|-4929,3,0.1574505047405499,0.20244829109139825,0.3250695277655147,0.8425494952594501,17.79892936319849,1.028630104822993,0.2360760922080604,564798.714678438,0.3803488116631019,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3339|-4930,1,0.8523514535309855,0.8523514535309855,0.8523514535309855,1.8523514535309855,0.0,1.0,0.6164558879451453,664834.1337541686,0.924683831917718,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3339|-4931,7,0.5705535032519031,0.6272154337243523,1.1425464945187889,0.6818038942805841,82.87548984865415,1.835712563860051,0.6817577041492141,1417071.3317735759,1.3841693946914573,-0.965115748670178
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3339|-4932,1,0.04596623864080063,0.04596623864080063,0.04596623864080063,0.9540337613591994,0.0,1.0,0.04705621889462766,43805.82542468305,0.07058432834194149,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3340|-4927,1,0.15045325826611433,0.15045325826611433,0.15045325826611433,0.8495467417338857,0.0,1.0,0.16305231674242107,222670.8222338492,0.24457847511363162,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3340|-4929,1,3.5005274629155663,3.5005274629155663,3.5005274629155663,4.500527462915566,0.0,1.0,1.504194603888489,1400210.9851662265,2.2562919058327333,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3340|-4930,2,0.2833727661602162,0.2833727661602162,0.42615551564775767,0.7166272338397838,24.905338289073335,1.0654142284977408,0.36521684130171866,1183411.9508872023,0.6257617575638225,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3340|-4931,2,0.6771131790707976,0.6771131790707976,1.0121903767952982,1.6771131790707976,24.97425351983026,1.1639822967651716,0.4848733262238666,345057.3364980452,0.8817695149251238,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3340|-4932,1,0.08287363031739914,0.08287363031739914,0.08287363031739914,1.0828736303173991,0.0,1.0,0.07961827636983455,77398.4389016272,0.11942741455475184,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3340|-4933,4,0.21969685617125556,0.3563329468442047,0.6663232427583397,1.0556218453834618,33.75573823169265,1.0502162241206372,0.29924140425018897,147473.7182330736,0.4351937952749929,0.18712524057926286
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3340|-4934,3,0.11228365564464104,0.1063324166083817,0.15650148761089044,0.887716344355359,4.821295970679376,1.027749117527491,0.11414573673937704,90981.62679931092,0.19943603026701257,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3341|-4927,2,0.04103901898616674,0.04103901898616674,0.059828244492441715,0.9765134681171563,4.202606551376629,0.9823074918540059,0.04205083377445187,25381.639525731036,0.0733661641563956,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3341|-4928,2,0.33914464747256595,0.33914464747256595,0.5037904232787568,1.2058072197577385,28.125942681012,0.8517766952726361,0.2890491619531726,521071.1660533552,0.5331540765739029,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3341|-4929,2,0.1752993607848543,0.1752993607848543,0.2755877606683976,0.8247006392151457,15.200727863353261,1.0461149553763327,0.2044234930596986,275395.84137527493,0.3613343525363742,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3341|-4930,3,0.09585783673389547,0.13458397491164564,0.25961399496275944,1.007341053481066,13.117400172265217,1.0101671932267233,0.1236241649925014,147526.81283204668,0.1651327124731982,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3341|-4931,2,0.1851325003015083,0.1851325003015083,0.32712333388021003,0.8148674996984917,21.781276347264985,0.998596728303313,0.229032106663875,197482.0922366951,0.38655230414198793,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3341|-4932,1,0.8226974168945296,0.8226974168945296,0.8226974168945296,1.8226974168945296,0.0,1.0,0.6003175010614458,1398585.6087207003,0.9004762515921687,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3341|-4933,2,1.1654452118579621,1.1654452118579621,1.9560842501201428,1.9882987978277258,58.615194714760435,1.1540416481198204,0.6717836592542554,299498.72208476055,1.2335964737003327,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3342|-4928,1,0.5666972220981081,0.5666972220981081,0.5666972220981081,1.5666972220981081,0.0,1.0,0.4489697233245906,181343.11107139458,0.6734545849868859,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3342|-4930,2,0.08499508723379712,0.08499508723379712,0.10105162250604172,1.0849950872337972,1.849839628442564,0.9961256624748953,0.0814043344742136,47262.066841495274,0.12875759419508423,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3342|-4931,1,0.012347093205430704,0.012347093205430704,0.012347093205430704,0.9876529067945693,0.0,1.0,0.012423951870080868,4938.837282172288,0.0186359278051213,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3343|-4926,1,6.407279219122763e-05,6.407279219122763e-05,6.407279219122763e-05,1.0000640727921912,0.0,1.0,6.407073961755366e-05,16.97928993066307,9.610610942633048e-05,
COBERTURA,f0_w0.25_k16-16_e12.8,tile,-3343|-4928,1,0.2809545840508272,0.2809545840508272,0.2809545840508272,1.2809545840508272,0.0,1.0,0.24760556877387174,78667.2835342316,0.3714083531608076,
